"source_route","source_file","source_line","locale","page_type","link_text","link_type","target_original","target_normalized","fragment","source_or_rendered","http_status_initial","http_status_final","final_url","redirect_hops","content_type","result_category","claim_context","supports_adjacent_claim","support_status","evidence_note","severity","recommended_action"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","49","en","article","dB vs dBA: What Is the Difference? The practical difference between dB and dBA, what A-weighting does, why dBA is widely used, and when another metric may be needed.","internal_navigation","/articles/db-vs-dba/","https://dbcheck.app/articles/db-vs-dba/","","rendered_html","200","200","https://dbcheck.app/articles/db-vs-dba/","0","text/html","OK_DIRECT","dB vs dBA: What Is the Difference? The practical difference between dB and dBA, what A-weighting does, why dBA is widely used, and when another metric may be needed.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","72","en","article","What Is Sound Pressure Level? SPL Explained An explanation of sound pressure, SPL, the 20 micropascal reference, the SPL formula, distance effects, and the limits of smartphone measurements.","internal_navigation","/articles/what-is-sound-pressure-level/","https://dbcheck.app/articles/what-is-sound-pressure-level/","","rendered_html","200","200","https://dbcheck.app/articles/what-is-sound-pressure-level/","0","text/html","OK_DIRECT","What Is Sound Pressure Level? SPL Explained An explanation of sound pressure, SPL, the 20 micropascal reference, the SPL formula, distance effects, and the limits of smartphone measurements.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","87","en","article","How to Calibrate a Decibel Meter App How to align a smartphone sound meter app with a reliable reference, calculate an offset, verify several levels, and understand what calibration cannot fix.","internal_navigation","/articles/how-to-calibrate-a-decibel-meter-app/","https://dbcheck.app/articles/how-to-calibrate-a-decibel-meter-app/","","rendered_html","200","200","https://dbcheck.app/articles/how-to-calibrate-a-decibel-meter-app/","0","text/html","OK_DIRECT","How to Calibrate a Decibel Meter App How to align a smartphone sound meter app with a reliable reference, calculate an offset, verify several levels, and understand what calibration cannot fix.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","See dBcheck measurement features →","internal_fragment","/#features","https://dbcheck.app/#features","features","rendered_html","200","200","https://dbcheck.app/#features","0","text/html","OK_DIRECT","See dBcheck measurement features →","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Tools","internal_navigation","/tools/","https://dbcheck.app/tools/","","rendered_html","200","200","https://dbcheck.app/tools/","0","text/html","OK_DIRECT","Tools","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Features","internal_fragment","/#features","https://dbcheck.app/#features","features","rendered_html","200","200","https://dbcheck.app/#features","0","text/html","OK_DIRECT","Features","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Pricing","internal_fragment","/#pricing","https://dbcheck.app/#pricing","pricing","rendered_html","200","200","https://dbcheck.app/#pricing","0","text/html","OK_DIRECT","Pricing","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","23","en","article","Articles","internal_navigation","/articles/","https://dbcheck.app/articles/","","rendered_html","200","200","https://dbcheck.app/articles/","0","text/html","OK_DIRECT","Articles","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Coming soon to Google Play","internal_fragment","/#get","https://dbcheck.app/#get","get","rendered_html","200","200","https://dbcheck.app/#get","0","text/html","OK_DIRECT","Coming soon to Google Play","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Listen to the page","internal_fragment","/#hero","https://dbcheck.app/#hero","hero","rendered_html","200","200","https://dbcheck.app/#hero","0","text/html","OK_DIRECT","Listen to the page","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Contact","publisher_contact_email","mailto:contact@finnvek.com","mailto:contact@finnvek.com","","rendered_html","","","mailto:contact@finnvek.com","0","message/rfc822 URI","UNVERIFIABLE","Contact","not_applicable","NO_SOURCE_NEEDED","Mail link syntax verified; no delivery attempt was made.","","KEEP AS IS"
"/articles/why-decibel-meter-apps-show-different-results/","src/content/articles/en/why-decibel-meter-apps-show-different-results.md","1","en","article","Finnvek","publisher_link","https://finnvek.com","https://finnvek.com","","rendered_html","200","200","https://finnvek.com","0","text/html; charset=utf-8","OK_DIRECT","Finnvek","not_applicable","NO_SOURCE_NEEDED","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","1","en","article","Skip to content","internal_fragment","#main","https://dbcheck.app/articles/why-does-85-db-matter/#main","main","rendered_html","200","200","https://dbcheck.app/articles/why-does-85-db-matter/#main","0","text/html","OK_DIRECT","Skip to content","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","11","en","article","dB check","internal_navigation","/","https://dbcheck.app/","","rendered_html","200","200","https://dbcheck.app/","0","text/html","OK_DIRECT","dB check","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","140","en","article","Tools","internal_navigation","/tools/","https://dbcheck.app/tools/","","rendered_html","200","200","https://dbcheck.app/tools/","0","text/html","OK_DIRECT","Tools","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","1","en","article","Features","internal_fragment","/#features","https://dbcheck.app/#features","features","rendered_html","200","200","https://dbcheck.app/#features","0","text/html","OK_DIRECT","Features","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","1","en","article","Pricing","internal_fragment","/#pricing","https://dbcheck.app/#pricing","pricing","rendered_html","200","200","https://dbcheck.app/#pricing","0","text/html","OK_DIRECT","Pricing","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","28","en","article","Articles","internal_navigation","/articles/","https://dbcheck.app/articles/","","rendered_html","200","200","https://dbcheck.app/articles/","0","text/html","OK_DIRECT","Articles","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","1","en","article","Deutsch","internal_navigation","/de/artikel/warum-sind-85-db-wichtig/","https://dbcheck.app/de/artikel/warum-sind-85-db-wichtig/","","rendered_html","200","200","https://dbcheck.app/de/artikel/warum-sind-85-db-wichtig/","0","text/html","OK_DIRECT","Deutsch","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","11","en","article","Home","internal_navigation","/","https://dbcheck.app/","","rendered_html","200","200","https://dbcheck.app/","0","text/html","OK_DIRECT","Home","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","28","en","article","Articles","internal_navigation","/articles/","https://dbcheck.app/articles/","","rendered_html","200","200","https://dbcheck.app/articles/","0","text/html","OK_DIRECT","Articles","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","143","en","article","NIOSH","editorial_evidence","https://www.cdc.gov/niosh/noise/prevent/understand.html","https://www.cdc.gov/niosh/noise/prevent/understand.html","","rendered_html","200","200","https://www.cdc.gov/niosh/noise/prevent/understand.html","0","text/html","OK_DIRECT","NIOSH","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","28","en","article","dB vs dBA: What Is the Difference?","internal_navigation","/articles/db-vs-dba/","https://dbcheck.app/articles/db-vs-dba/","","rendered_html","200","200","https://dbcheck.app/articles/db-vs-dba/","0","text/html","OK_DIRECT","dB vs dBA: What Is the Difference?","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","143","en","article","NIOSH","editorial_evidence","https://www.cdc.gov/niosh/noise/prevent/understand.html","https://www.cdc.gov/niosh/noise/prevent/understand.html","","rendered_html","200","200","https://www.cdc.gov/niosh/noise/prevent/understand.html","0","text/html","OK_DIRECT","NIOSH","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","144","en","article","NIOSH risk","editorial_evidence","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","","rendered_html","200","200","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","0","application/pdf","OK_DIRECT","NIOSH risk","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","145","en","article","NIOSH limits","editorial_evidence","https://www.cdc.gov/niosh/bulletin/2016/noise.html","https://www.cdc.gov/niosh/bulletin/2016/noise.html","","rendered_html","200","200","https://www.cdc.gov/niosh/bulletin/2016/noise.html","0","text/html","OK_DIRECT","NIOSH limits","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","145","en","article","NIOSH limits","editorial_evidence","https://www.cdc.gov/niosh/bulletin/2016/noise.html","https://www.cdc.gov/niosh/bulletin/2016/noise.html","","rendered_html","200","200","https://www.cdc.gov/niosh/bulletin/2016/noise.html","0","text/html","OK_DIRECT","NIOSH limits","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","76","en","article","Is 3 dB Twice as Loud? Sound Energy vs Perceived Loudness","internal_navigation","/articles/is-3-db-twice-as-loud/","https://dbcheck.app/articles/is-3-db-twice-as-loud/","","rendered_html","200","200","https://dbcheck.app/articles/is-3-db-twice-as-loud/","0","text/html","OK_DIRECT","Is 3 dB Twice as Loud? Sound Energy vs Perceived Loudness","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","146","en","article","NIDCD","editorial_evidence","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","","rendered_html","200","200","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","0","text/html; charset=UTF-8","OK_DIRECT","NIDCD","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","147","en","article","WHO","editorial_evidence","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","","rendered_html","200","200","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","0","text/html; charset=utf-8","OK_DIRECT","WHO","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","148","en","article","EU","editorial_evidence","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","","rendered_html","202","202","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","0","text/html; charset=UTF-8","OK_DIRECT","EU","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","149","en","article","NIOSH hearing loss","editorial_evidence","https://www.cdc.gov/niosh/noise/about/noise.html","https://www.cdc.gov/niosh/noise/about/noise.html","","rendered_html","200","200","https://www.cdc.gov/niosh/noise/about/noise.html","0","text/html","OK_DIRECT","NIOSH hearing loss","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","90","en","article","What Is a Safe Decibel Level?","internal_navigation","/articles/what-is-a-safe-decibel-level/","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","","rendered_html","200","200","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","0","text/html","OK_DIRECT","What Is a Safe Decibel Level?","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","150","en","article","OSHA","editorial_evidence","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","","rendered_html","200","200","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","0","text/html; charset=UTF-8","OK_DIRECT","OSHA","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","147","en","article","WHO","editorial_evidence","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","","rendered_html","200","200","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","0","text/html; charset=utf-8","OK_DIRECT","WHO","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","105","en","article","NIOSH vs OSHA Noise Exposure Limits","internal_navigation","/articles/niosh-vs-osha-noise-exposure-limits/","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","","rendered_html","200","200","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","0","text/html","OK_DIRECT","NIOSH vs OSHA Noise Exposure Limits","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","151","en","article","OSHA manual","editorial_evidence","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","","rendered_html","200","200","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","0","text/html; charset=UTF-8","OK_DIRECT","OSHA manual","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","139","en","article","NIOSH Exposure Time at 85 dBA: How the Model Works","internal_navigation","/articles/how-long-can-you-listen-at-85-db/","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","","rendered_html","200","200","https://dbcheck.app/articles/how-long-can-you-listen-at-85-db/","0","text/html","OK_DIRECT","NIOSH Exposure Time at 85 dBA: How the Model Works","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","140","en","article","Safe Exposure Time Calculator","internal_navigation","/tools/safe-listening-time-calculator/","https://dbcheck.app/tools/safe-listening-time-calculator/","","rendered_html","200","200","https://dbcheck.app/tools/safe-listening-time-calculator/","0","text/html","OK_DIRECT","Safe Exposure Time Calculator","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","143","en","article","https://www.cdc.gov/niosh/noise/prevent/understand.html","editorial_evidence","https://www.cdc.gov/niosh/noise/prevent/understand.html","https://www.cdc.gov/niosh/noise/prevent/understand.html","","rendered_html","200","200","https://www.cdc.gov/niosh/noise/prevent/understand.html","0","text/html","OK_DIRECT","https://www.cdc.gov/niosh/noise/prevent/understand.html","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","144","en","article","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","editorial_evidence","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","","rendered_html","200","200","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","0","application/pdf","OK_DIRECT","https://www.cdc.gov/niosh/hhe/reports/pdfs/2007-0225-3386.pdf","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","145","en","article","https://www.cdc.gov/niosh/bulletin/2016/noise.html","editorial_evidence","https://www.cdc.gov/niosh/bulletin/2016/noise.html","https://www.cdc.gov/niosh/bulletin/2016/noise.html","","rendered_html","200","200","https://www.cdc.gov/niosh/bulletin/2016/noise.html","0","text/html","OK_DIRECT","https://www.cdc.gov/niosh/bulletin/2016/noise.html","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","146","en","article","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","editorial_evidence","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","","rendered_html","200","200","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","0","text/html; charset=UTF-8","OK_DIRECT","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","147","en","article","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","editorial_evidence","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","","rendered_html","200","200","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","0","text/html; charset=utf-8","OK_DIRECT","https://www.who.int/news-room/questions-and-answers/item/deafness-and-hearing-loss-safe-listening","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","148","en","article","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","editorial_evidence","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","","rendered_html","202","202","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","0","text/html; charset=UTF-8","OK_DIRECT","https://eur-lex.europa.eu/EN/legal-content/summary/health-and-safety-at-work-exposure-to-noise.html","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","149","en","article","https://www.cdc.gov/niosh/noise/about/noise.html","editorial_evidence","https://www.cdc.gov/niosh/noise/about/noise.html","https://www.cdc.gov/niosh/noise/about/noise.html","","rendered_html","200","200","https://www.cdc.gov/niosh/noise/about/noise.html","0","text/html","OK_DIRECT","https://www.cdc.gov/niosh/noise/about/noise.html","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","150","en","article","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","editorial_evidence","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","","rendered_html","200","200","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","0","text/html; charset=UTF-8","OK_DIRECT","https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.95","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","151","en","article","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","editorial_evidence","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","","rendered_html","200","200","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","0","text/html; charset=UTF-8","OK_DIRECT","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","yes","SUPPORTED_DIRECTLY","GET with redirects enabled reached the intended resource.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","28","en","article","dB vs dBA: What Is the Difference? The practical difference between dB and dBA, what A-weighting does, why dBA is widely used, and when another metric may be needed.","internal_navigation","/articles/db-vs-dba/","https://dbcheck.app/articles/db-vs-dba/","","rendered_html","200","200","https://dbcheck.app/articles/db-vs-dba/","0","text/html","OK_DIRECT","dB vs dBA: What Is the Difference? The practical difference between dB and dBA, what A-weighting does, why dBA is widely used, and when another metric may be needed.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","76","en","article","Is 3 dB Twice as Loud? Energy vs Loudness Why a 3 dB increase doubles sound energy but not perceived loudness, what a 10 dB change means, and how the NIOSH 3 dB exchange rate works.","internal_navigation","/articles/is-3-db-twice-as-loud/","https://dbcheck.app/articles/is-3-db-twice-as-loud/","","rendered_html","200","200","https://dbcheck.app/articles/is-3-db-twice-as-loud/","0","text/html","OK_DIRECT","Is 3 dB Twice as Loud? Energy vs Loudness Why a 3 dB increase doubles sound energy but not perceived loudness, what a 10 dB change means, and how the NIOSH 3 dB exchange rate works.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","90","en","article","What Is a Safe Decibel Level? Why no single decibel level is safe in every situation, how sound level and duration interact, and how NIOSH, OSHA, WHO, and EU guidance differ.","internal_navigation","/articles/what-is-a-safe-decibel-level/","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","","rendered_html","200","200","https://dbcheck.app/articles/what-is-a-safe-decibel-level/","0","text/html","OK_DIRECT","What Is a Safe Decibel Level? Why no single decibel level is safe in every situation, how sound level and duration interact, and how NIOSH, OSHA, WHO, and EU guidance differ.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","105","en","article","NIOSH vs OSHA Noise Exposure Limits Compare NIOSH and OSHA noise limits, including criterion levels, exchange rates, dose, TWA, hearing conservation, and legal status.","internal_navigation","/articles/niosh-vs-osha-noise-exposure-limits/","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","","rendered_html","200","200","https://dbcheck.app/articles/niosh-vs-osha-noise-exposure-limits/","0","text/html","OK_DIRECT","NIOSH vs OSHA Noise Exposure Limits Compare NIOSH and OSHA noise limits, including criterion levels, exchange rates, dose, TWA, hearing conservation, and legal status.","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","140","en","article","Open the Safe Exposure Time Calculator →","internal_navigation","/tools/safe-listening-time-calculator/","https://dbcheck.app/tools/safe-listening-time-calculator/","","rendered_html","200","200","https://dbcheck.app/tools/safe-listening-time-calculator/","0","text/html","OK_DIRECT","Open the Safe Exposure Time Calculator →","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","140","en","article","Tools","internal_navigation","/tools/","https://dbcheck.app/tools/","","rendered_html","200","200","https://dbcheck.app/tools/","0","text/html","OK_DIRECT","Tools","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","1","en","article","Features","internal_fragment","/#features","https://dbcheck.app/#features","features","rendered_html","200","200","https://dbcheck.app/#features","0","text/html","OK_DIRECT","Features","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","1","en","article","Pricing","internal_fragment","/#pricing","https://dbcheck.app/#pricing","pricing","rendered_html","200","200","https://dbcheck.app/#pricing","0","text/html","OK_DIRECT","Pricing","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
"/articles/why-does-85-db-matter/","src/content/articles/en/why-does-85-db-matter.md","28","en","article","Articles","internal_navigation","/articles/","https://dbcheck.app/articles/","","rendered_html","200","200","https://dbcheck.app/articles/","0","text/html","OK_DIRECT","Articles","not_applicable","NO_SOURCE_NEEDED","Fresh build target and fragment verified; local and live route returned 200.","","KEEP AS IS"
